item_id,ingredient_name,confidence
25655842,green onion,0.5
25655842,lime,0.5
25655842,rice,0.7
25655842,soy sauce,0.5
25655842,vegetable oil,0.6
25655715,cabbage,0.6
25655715,fried fish,0.85
25655715,lime,0.5
25655715,pico de gallo,0.55
25655715,tortilla,0.7
25655871,fish,0.9
25655871,flour,0.8
25655871,oil,0.7
25655871,tortilla,0.6
25655894,cheese,0.7
25655894,fried fish,0.9
25655894,onion,0.55
25655894,tomato,0.6
25655894,tortilla,0.8
25655692,cheese,0.8
25655692,fried fish,0.9
25655692,tortilla,0.75
25655580,cucumber,0.7
25655580,fried fish,0.9
25655580,lettuce,0.8
25655580,onion,0.6
25655580,tomato,0.7
25655743,beer batter,0.85
25655743,pickled red cabbage,0.75
25655743,tartar sauce,0.8
25655743,tilapia,0.9
25655627,bread,0.9
25655627,fried fish,0.9
25655627,lettuce,0.7
25655627,mayonnaise,0.7
25655627,onion,0.6
25655627,tomato,0.7
25655882,crispy fish,0.8
25655882,fried fish,0.9
25655882,sea,0.75
25655882,tostada,0.85
25655903,salsa,0.8
25655903,tortilla chips,0.9
25655897,bell pepper,0.6
25655897,carrot,0.6
25655897,cucumber,0.7
25655897,lettuce,0.9
25655897,onion,0.5
25655897,tomato,0.8
25655828,glass soda,0.9
25655828,sugar,0.7
25655824,almond milk,0.65
25655824,avocado,0.55
25655824,banana,0.7
25655824,chia seeds,0.5
25655824,honey,0.5
25655824,kale,0.6
25655824,spinach,0.75
25655833,bell pepper,0.6
25655833,chicken,0.9
25655833,cilantro,0.5
25655833,lettuce,0.7
25655833,onion,0.6
25655833,rice,0.8
25655833,tomato,0.7
25655703,bell pepper,0.7
25655703,chicken,0.9
25655703,cilantro,0.6
25655703,lime,0.5
25655703,onion,0.7
25655703,tomato,0.6
25655703,tortilla,0.8
25655860,bell pepper,0.6
25655860,cheese,0.55
25655860,chicken,0.9
25655860,flour tortilla,0.85
25655860,oil,0.75
25655860,onion,0.65
25655886,chicken,0.9
25655886,sauce,0.8
25655886,tortilla,0.7
25655680,cheese,0.8
25655680,chicken,0.9
25655680,tortilla,0.7
25655555,greens,0.8
25655555,grilled chicken,0.9
25655555,marinade,0.7
25655724,cilantro,0.8
25655724,grilled chicken,0.9
25655724,limes,0.8
25655724,onions,0.85
25655724,tortilla,0.7
25655593,avocado,0.6
25655593,bread,0.8
25655593,chicken,0.9
25655593,lettuce,0.7
25655593,lime,0.5
25655593,mayonnaise,0.7
25655593,onion,0.6
25655593,tomato,0.7
25655593,vegetables,0.8
25655874,chicken,0.9
25655874,cilantro,0.5
25655874,lettuce,0.7
25655874,lime,0.5
25655874,onion,0.6
25655874,tomato,0.7
25655874,tortilla,0.8
25655839,bell pepper,0.5
25655839,garlic,0.6
25655839,ground beef,0.9
25655839,onion,0.65
25655839,rice,0.7
25655839,soy sauce,0.55
25655711,beans,0.7
25655711,cheese,0.6
25655711,ground beef,0.9
25655711,lettuce,0.5
25655711,onion,0.6
25655711,rice,0.7
25655711,tomato,0.6
25655711,tortilla,0.8
25655868,cheese,0.7
25655868,flour tortilla,0.8
25655868,ground beef,0.9
25655868,onion,0.6
25655868,sour cream,0.5
25655868,tomato,0.5
25655891,cheese,0.7
25655891,garlic,0.55
25655891,ground beef,0.9
25655891,onion,0.6
25655891,spices,0.5
25655891,tomato,0.6
25655891,tortilla,0.8
25655688,cheese,0.85
25655688,ground beef,0.9
25655688,onion,0.7
25655688,salsa,0.55
25655688,sour cream,0.6
25655688,tomato,0.65
25655688,tortilla,0.8
25655578,bell peppers,0.6
25655578,cheese,0.7
25655578,croutons,0.5
25655578,ground beef,0.9
25655578,lettuce,0.8
25655578,onions,0.6
25655578,tomatoes,0.7
25655741,ground beef,0.9
25655741,hard shell tortilla,0.9
25655741,jack cheese,0.8
25655741,lettuce,0.8
25655741,tomatoes,0.8
25655610,bread,0.8
25655610,cheese,0.5
25655610,ground beef,0.9
25655610,lettuce,0.6
25655610,mayonnaise,0.6
25655610,onion,0.6
25655610,tomato,0.7
25655879,cheese,0.5
25655879,garlic,0.7
25655879,ground beef,0.9
25655879,lettuce,0.6
25655879,onion,0.7
25655879,tomato,0.6
25655879,tostada,0.8
25655898,beef,0.8
25655898,carne asada,0.9
25655898,cilantro,0.7
25655898,lime,0.6
25655898,onion,0.7
25655898,pepper,0.6
25655898,salt,0.6
25655899,chicken,0.9
25655899,chili pepper,0.6
25655899,cilantro,0.6
25655899,cumin,0.6
25655899,garlic,0.7
25655899,lime,0.6
25655899,onion,0.7
25655899,tomato,0.8
25655910,cilantro,0.85
25655910,lime,0.8
25655910,rice,0.9
25655907,black pepper,0.65
25655907,chicken,0.95
25655907,garlic,0.7
25655907,olive oil,0.6
25655907,salt,0.7
25655908,black pepper,0.5
25655908,garlic,0.65
25655908,ground beef,0.9
25655908,onion,0.7
25655908,salt,0.55
25655908,tomato,0.6
25655900,butter,0.6
25655900,jasmine rice,0.9
25655900,salt,0.7
25655901,chili powder,0.55
25655901,cilantro,0.5
25655901,cumin,0.6
25655901,garlic,0.65
25655901,onion,0.7
25655901,rice,0.9
25655901,tomato,0.7
25655902,cumin,0.5
25655902,garlic,0.6
25655902,lard,0.55
25655902,onion,0.65
25655902,pinto beans,0.75
25655902,refried beans,0.85
25655902,salt,0.5
25655909,bell pepper,0.75
25655909,broccoli,0.9
25655909,carrot,0.85
25655909,cauliflower,0.8
25655909,zucchini,0.75
25655819,cinnamon,0.7
25655819,milk,0.8
25655819,rice,0.9
25655819,sugar,0.65
25655645,beans,0.8
25655645,cheese,0.7
25655645,ground beef,0.8
25655645,lettuce,0.7
25655645,rice,0.8
25655645,taco shell,0.9
25655645,tomato,0.7
25655653,avocado,0.5
25655653,cheese,0.6
25655653,ground beef,0.7
25655653,lettuce,0.65
25655653,onion,0.6
25655653,sour cream,0.5
25655653,taco shell,0.55
25655653,tomato,0.65
25655538,cilantro,0.75
25655538,cream cheese,0.85
25655538,jalapeno,0.95
25655538,ranch dressing,0.8
25655816,hibiscus,0.8
25655816,jamaica,0.9
25655816,lemon,0.5
25655816,sugar,0.6
25655753,beef,0.85
25655753,cheese,0.9
25655753,french fries,0.75
25655753,ketchup,0.8
25655748,beans,0.7
25655748,cheese,0.8
25655748,chicken,0.9
25655748,rice,0.6
25655748,salsa,0.6
25655748,tortilla,0.9
25655745,beans,0.9
25655745,flour tortilla,0.9
25655745,jack cheese,0.8
25655745,rice,0.9
25655760,beans,0.55
25655760,cheese,0.5
25655760,chicken,0.85
25655760,rice,0.65
25655760,salsa,0.5
25655760,tortilla,0.75
25655757,breadcrumbs,0.8
25655757,chicken,0.9
25655757,eggs,0.7
25655757,flour,0.7
25655757,oil,0.75
25655757,potatoes,0.85
25655762,bell pepper,0.65
25655762,cheese,0.9
25655762,chicken,0.9
25655762,onion,0.6
25655762,tortilla,0.85
25655752,cheese,0.7
25655752,chicken,0.9
25655752,tortilla,0.8
25655750,flour tortilla,0.9
25655750,fries,0.8
25655750,jack cheese,0.85
25655755,cheese,0.9
25655755,ground beef,0.85
25655755,hard shell taco,0.75
25655821,lemon juice,0.9
25655821,sugar,0.8
25655772,oil,0.7
25655772,plantain,0.9
25655772,sugar,0.8
25655854,bell pepper,0.6
25655854,cilantro,0.5
25655854,habanero,0.7
25655854,lime,0.5
25655854,mango,0.8
25655854,rice,0.6
25655854,shrimp,0.9
25655720,beans,0.6
25655720,cilantro,0.5
25655720,habanero pepper,0.7
25655720,mango,0.8
25655720,onion,0.6
25655720,rice,0.7
25655720,shrimp,0.9
25655873,beans,0.6
25655873,cheese,0.6
25655873,chimichanga,0.9
25655873,guacamole,0.5
25655873,habanero,0.7
25655873,mango,0.8
25655873,rice,0.6
25655873,shrimp,0.9
25655873,sour cream,0.5
25655873,tortilla,0.7
25655896,cilantro,0.55
25655896,habanero,0.7
25655896,lime,0.5
25655896,mango,0.75
25655896,shrimp,0.85
25655896,tortilla,0.65
25655697,cheese,0.5
25655697,habanero,0.65
25655697,mango,0.75
25655697,shrimp,0.85
25655697,tortilla,0.55
25655575,habanero,0.8
25655575,mango,0.9
25655575,shrimp,0.95
25655735,habanero,0.7
25655735,mango,0.75
25655735,pico de gallo,0.6
25655735,shrimp,0.85
25655735,tortilla,0.5
25655631,bread,0.7
25655631,habanero,0.7
25655631,mango,0.8
25655631,shrimp,0.9
25655884,habanero,0.75
25655884,mango,0.85
25655884,shrimp,0.9
25655884,tostada,0.9
25655830,beans,0.9
25655830,cheese,0.9
25655830,lettuce,0.9
25655830,pico de gallo,0.8
25655830,rice,0.9
25655830,sour cream,0.8
25655700,beans,0.8
25655700,cheese,0.8
25655700,flour tortilla,0.9
25655700,garlic tortilla,0.8
25655700,lettuce,0.8
25655700,pico de gallo,0.7
25655700,rice,0.8
25655700,sour cream,0.7
25655700,spinach tortilla,0.8
25655700,wheat tortilla,0.9
25655856,beans,0.8
25655856,burrito,0.9
25655856,guacamole,0.7
25655856,lettuce,0.7
25655856,pico de gallo,0.7
25655856,rice,0.8
25655856,sour cream,0.7
25655548,avocado,0.6
25655548,bell pepper,0.7
25655548,carrot,0.75
25655548,chickpea,0.5
25655548,cucumber,0.8
25655548,lettuce,0.9
25655548,mushroom,0.55
25655548,onion,0.65
25655548,tofu,0.5
25655548,tomato,0.85
25655545,carrot,0.6
25655545,cucumber,0.7
25655545,onion,0.7
25655545,romaine lettuce,0.9
25655545,tomato,0.8
25655552,cilantro,0.7
25655552,fried flour tortilla,0.7
25655552,lettuce,0.8
25655552,ranch dressing,0.8
25655588,avocado,0.8
25655588,jack cheese,0.85
25655588,lettuce,0.9
25655588,pico de gallo,0.9
25655588,refried beans,0.9
25655588,sour cream,0.8
25655588,toasted roll,0.95
25655523,cheese,0.9
25655523,jalapeño,0.6
25655523,onion,0.7
25655523,sour cream,0.6
25655523,tomato,0.7
25655523,tortilla chips,0.8
25655639,ham,0.8
25655639,ketchup,0.7
25655639,lettuce,0.8
25655639,mayonnaise,0.7
25655639,plantain,0.9
25655639,swiss cheese,0.8
25655639,tomato,0.8
25655662,beans,0.8
25655662,chicken,0.9
25655662,corn tortillas,0.75
25655662,lime,0.65
25655662,pico de gallo,0.7
25655662,rice,0.85
25655665,beans,0.9
25655665,beef,0.75
25655665,chicken,0.75
25655665,rice,0.9
25655849,cucumber,0.5
25655849,pork belly,0.9
25655849,rice,0.7
25655849,scallions,0.55
25655849,soy sauce,0.6
25655713,beans,0.7
25655713,burrito,0.9
25655713,cheese,0.5
25655713,cilantro,0.6
25655713,onion,0.6
25655713,pork belly,0.9
25655713,rice,0.7
25655713,salsa,0.6
25655870,cheese,0.7
25655870,flour tortilla,0.8
25655870,onion,0.65
25655870,pork belly,0.9
25655870,salsa,0.6
25655893,cheese,0.7
25655893,corn tortilla,0.8
25655893,enchilada sauce,0.75
25655893,garlic,0.55
25655893,onion,0.6
25655893,pork belly,0.95
25655690,cheese,0.9
25655690,pork belly,0.95
25655690,tortilla,0.85
25655566,cucumber,0.6
25655566,lettuce,0.75
25655566,oil,0.5
25655566,onions,0.55
25655566,pork belly,0.9
25655566,tomatoes,0.7
25655566,vinegar,0.5
25655737,appleslaw,0.7
25655737,chipotle mayo,0.8
25655737,pork belly,0.9
25655737,tortilla,0.65
25655629,bread,0.9
25655629,lettuce,0.55
25655629,mayonnaise,0.8
25655629,onion,0.7
25655629,pork belly,0.95
25655629,tomato,0.6
25655881,cilantro,0.5
25655881,lettuce,0.7
25655881,lime,0.5
25655881,onion,0.6
25655881,pork belly,0.9
25655881,tomato,0.6
25655881,tortilla,0.8
25655543,cheese,0.6
25655543,chicken,0.7
25655543,shrimp,0.65
25655543,vegetables,0.55
25655637,beans,0.7
25655637,bell peppers,0.8
25655637,cheese,0.7
25655637,flour tortillas,0.8
25655637,lettuce,0.7
25655637,onions,0.8
25655637,pico de gallo,0.6
25655637,rice,0.7
25655637,shrimp,0.9
25655521,beans,0.9
25655521,butter,0.7
25655521,cream,0.8
25655521,garlic,0.6
25655521,onion,0.6
25655521,pepper,0.5
25655521,salt,0.5
25655793,chipotle,0.8
25655793,garlic,0.55
25655793,lemon juice,0.6
25655793,mayonnaise,0.7
25655793,paprika,0.5
25655793,salt,0.5
25655784,black pepper,0.6
25655784,cilantro,0.9
25655784,garlic,0.7
25655784,lemon juice,0.6
25655784,mayonnaise,0.9
25655784,salt,0.7
25655784,sour cream,0.8
25655786,broth,0.8
25655786,side of consume,0.9
25655788,avocado,0.9
25655788,cilantro,0.65
25655788,garlic,0.7
25655788,lime juice,0.8
25655788,onion,0.75
25655788,pepper,0.7
25655788,salt,0.8
25655788,tomato,0.7
25655798,cilantro,0.5
25655798,jalapeño,0.5
25655798,lime juice,0.7
25655798,mango,0.9
25655798,pico de gallo,0.8
25655798,red onion,0.6
25655797,cilantro,0.7
25655797,jalapeño,0.6
25655797,lime juice,0.6
25655797,onion,0.8
25655797,tomato,0.9
25655519,butter,0.6
25655519,rice,0.9
25655519,salt,0.7
25655795,butter,0.7
25655795,garlic,0.65
25655795,lemon,0.55
25655795,shrimp,0.95
25655791,cream,0.65
25655791,lactic acid,0.5
25655791,milk,0.7
25655791,salt,0.55
25655791,sour cream,0.9
25655764,bell pepper,0.6
25655764,broccoli,0.85
25655764,carrot,0.75
25655764,cauliflower,0.7
25655764,zucchini,0.65
25655806,bell pepper,0.6
25655806,carrot,0.65
25655806,cucumber,0.7
25655806,lettuce,0.85
25655806,tomato,0.75
25655803,shrimp,0.85
25655803,tortilla,0.7
25655667,beans,0.7
25655667,burrito,0.95
25655667,cheese,0.6
25655667,cilantro,0.5
25655667,onion,0.6
25655667,rice,0.7
25655667,salsa roja,0.9
25655667,salsa verde,0.9
25655667,tomato,0.6
25655635,beans,0.7
25655635,bell peppers,0.8
25655635,cheese,0.7
25655635,flour tortillas,0.8
25655635,lettuce,0.7
25655635,onions,0.8
25655635,pico de gallo,0.7
25655635,rice,0.7
25655635,steak,0.9
25655823,banana,0.9
25655823,honey,0.6
25655823,milk,0.8
25655823,strawberry,0.9
25655823,yogurt,0.7
25655533,chipotle mayo,0.8
25655533,corn,0.9
25655533,cotija cheese,0.7
25655641,beans,0.8
25655641,rice,0.8
25655641,taco,0.9
25655643,cheese,0.65
25655643,ground beef,0.8
25655643,lettuce,0.7
25655643,salsa,0.55
25655643,sour cream,0.6
25655643,taco shell,0.75
25655643,tomato,0.65
25655770,oil,0.8
25655770,plantains,0.9
25655770,salt,0.7
25655809,condensed milk,0.9
25655809,eggs,0.8
25655809,evaporated milk,0.9
25655809,flour,0.7
25655809,milk,0.9
25655809,sugar,0.8
25655809,vanilla extract,0.7
25655783,bacon,0.75
25655783,cheese,0.7
25655783,potato,0.8
25655826,banana,0.85
25655826,coconut milk,0.7
25655826,mango,0.75
25655826,pineapple,0.8
25655826,yogurt,0.65
25655846,rice,0.6
25655846,sauce,0.6
25655846,tofu,0.7
25655846,vegetables,0.8
25655717,avocado,0.62
25655717,beans,0.82
25655717,bell peppers,0.75
25655717,cheese,0.58
25655717,corn,0.65
25655717,lime,0.48
25655717,onions,0.78
25655717,rice,0.85
25655717,sour cream,0.52
25655717,spinach,0.68
25655717,tomatoes,0.72
25655869,bell peppers,0.7
25655869,mushrooms,0.6
25655869,onions,0.7
25655869,refried beans,0.8
25655869,rice,0.7
25655869,spinach,0.5
25655869,tortilla,0.9
25655892,bell pepper,0.75
25655892,black beans,0.65
25655892,cheese,0.6
25655892,corn,0.55
25655892,onion,0.75
25655892,spinach,0.7
25655892,tomato,0.7
25655892,tortilla,0.85
25655694,cheese,0.85
25655694,tortilla,0.75
25655694,vegetables,0.9
25655569,bell peppers,0.6
25655569,carrots,0.65
25655569,cucumbers,0.65
25655569,lettuce,0.75
25655569,onions,0.55
25655569,tomatoes,0.7
25655738,green pepper,0.8
25655738,green zucchini,0.7
25655738,onions,0.9
25655738,red pepper,0.8
25655738,tortilla,0.7
25655738,yellow zucchini,0.7
25655625,avocado,0.75
25655625,bell pepper,0.6
25655625,bread,0.8
25655625,lettuce,0.65
25655625,onion,0.55
25655625,tomato,0.7
25655880,avocado,0.6
25655880,beans,0.7
25655880,lettuce,0.5
25655880,onion,0.5
25655880,tomato,0.6
25655880,tortilla,0.9
25655880,vegetables,0.8
25655527,blue cheese,0.9
25655527,celery,0.8
25655527,chicken wings,0.95
25655768,oil,0.5
25655768,potato,0.65
25655768,salt,0.55
25655768,yucca,0.85
24395807,beans,0.9
24395807,cilantro,0.8
24395807,consome,0.8
24395807,lime,0.8
24395807,onion,0.8
24395807,quesabirria,0.9
24395807,rice,0.9
24395803,beans,0.8
24395803,cilantro,0.9
24395803,consome,0.9
24395803,lime,0.9
24395803,onion,0.9
24395803,quesabirria,0.95
24395803,rice,0.8
24395810,agua fresca,0.9
24395810,fruit,0.7
24395810,sugar,0.6
24395881,apple juice,0.6
24395881,apple soda,0.9
24395881,sugar,0.5
24395853,cabbage,0.8
24395853,cheese,0.85
24395853,chipotle sauce,0.8
24395853,flour tortilla,0.95
24395853,guacamole,0.9
24395853,mahi mahi fish,0.9
24395853,pico de gallo,0.85
24395853,rice,0.9
24395814,blue corn tortilla,0.85
24395814,cabbage,0.7
24395814,cherry tomato,0.75
24395814,chipotle sauce,0.7
24395814,guacamole,0.8
24395814,mahi mahi,0.8
24395814,pico de gallo,0.75
26086506,beans,0.9
26086506,beef,0.9
26086506,cilantro,0.75
26086506,corn tortillas,0.8
26086506,onion,0.8
26086506,rice,0.85
26086505,beef,0.9
26086505,broth,0.85
26086505,cilantro,0.75
26086505,corn tortillas,0.7
26086505,onion,0.8
24395838,beef,0.9
24395838,blue corn tortilla,0.9
24395838,cilantro,0.8
24395838,consomme,0.7
24395838,green salsa,0.8
24395838,onion,0.8
24395864,beans,0.8
24395864,beef,0.9
24395864,cilantro,0.7
24395864,onions,0.7
24395864,rice,0.8
24395864,salsa,0.6
24395864,tortillas,0.7
24395848,beans,0.9
24395848,cheese,0.9
24395848,crema,0.8
24395848,flour tortilla,0.9
24395848,french fries,0.9
24395848,guacamole,0.9
24395848,pico de gallo,0.8
24395848,rice,0.9
24395890,sugar,0.6
24395893,can coke zero,0.95
24395874,can sprite,0.95
24395862,cherry tomato,0.8
24395862,crema,0.7
24395862,flour tortilla,0.9
24395862,guacamole,0.8
24395862,mozzarella cheese,0.9
24395862,pico de gallo,0.8
24395834,arbol salsa,0.75
24395834,duck carnitas,0.9
24395834,guacamole,0.85
24395834,heirloom blue corn tortilla,0.8
24395834,pickled onions,0.75
24395819,chipotle sauce,0.85
24395819,corn,0.95
24395819,cotija cheese,0.9
24395819,lemon,0.75
24395819,mayonnaise,0.9
24395819,tapatio,0.8
24395808,beans,0.8
24395808,cilantro,0.75
24395808,crema,0.75
24395808,flour tortilla,0.85
24395808,grilled cheese,0.9
24395808,guacamole,0.85
24395808,onion,0.75
24395808,rice,0.8
24395812,cherry tomato,0.7
24395812,chips,0.9
24395812,guacamole,0.9
24395812,pico de gallo,0.7
24395812,queso fresco,0.8
24395812,serrano,0.6
24395873,fruit juice concentrate,0.6
24395873,jarritos fruit punch,0.9
24395873,sugar,0.7
24395871,guava juice,0.8
24395871,jarritos guava,0.95
24395871,sugar,0.65
24395868,jarritos lime,0.95
24395868,lime juice,0.7
24395868,sugar,0.75
24395888,jarritos mandarina,0.95
24395888,mandarin orange juice,0.6
24395888,sugar,0.75
24395870,jarritos mango,0.95
24395870,mango puree,0.8
24395870,sugar,0.7
24395886,pineapple,0.9
24395886,sugar,0.8
24395875,jarritos strawberry,0.95
24395875,strawberry,0.7
24395875,sugar,0.75
24395876,jarritos tamarindo,0.9
24395876,sugar,0.7
24395876,tamarind,0.8
24395882,jarritos watermelon,0.95
24395882,sugar,0.7
24395882,watermelon,0.9
24395898,bacon,0.55
24395898,beans,0.9
24395898,bell pepper,0.5
24395898,garlic,0.65
24395898,onion,0.7
24395898,tomato,0.6
24395900,butter,0.6
24395900,rice,0.9
24395900,salt,0.7
24395828,beans,0.7
24395828,beef tallow,0.6
24395828,cherry tomato,0.7
24395828,chicken,0.9
24395828,crema,0.7
24395828,flour tortilla,0.7
24395828,guacamole,0.8
24395828,pico de gallo,0.7
24395828,rice,0.7
24395828,sweet peppers,0.8
24395828,yellow onions,0.8
24395821,beans,0.8
24395821,beef chorizo,0.85
24395821,chicken thigh,0.9
24395821,corn,0.65
24395821,green onions,0.75
24395821,rice,0.8
24395821,salsa molcajete,0.7
24395824,adobo,0.8
24395824,beans,0.8
24395824,beef chorizo,0.7
24395824,chipotle,0.6
24395824,corn,0.8
24395824,rice,0.9
24395824,salmon,0.9
24395824,salsa molcajete,0.7
24395824,scallion,0.7
24395824,tortilla,0.8
24395826,beans,0.7
24395826,beef tallow,0.6
24395826,cherry tomatoes,0.75
24395826,crema,0.65
24395826,flour tortillas,0.75
24395826,guacamole,0.8
24395826,pico de gallo,0.7
24395826,rice,0.7
24395826,shrimp,0.85
24395826,sweet peppers,0.75
24395826,yellow onions,0.75
24395822,beans,0.9
24395822,beef chorizo,0.75
24395822,blue corn tortilla,0.75
24395822,chipotle corn,0.6
24395822,ribeye,0.8
24395822,rice,0.9
24395822,salsa molcajete,0.65
24395822,scallion,0.7
24395822,shrimp,0.9
24395820,beans,0.85
24395820,beef chorizo,0.8
24395820,corn,0.75
24395820,ribeye,0.9
24395820,rice,0.85
24395820,salsa molcajete,0.75
24395820,scallion,0.7
24395820,shrimp,0.9
24395820,tortilla,0.8
24395839,chicken,0.9
24395839,cilantro,0.8
24395839,guacamole,0.85
24395839,heirloom blue corn tortilla,0.95
24395839,onion,0.8
24395839,salsa molcajete,0.75
24395840,beef chorizo,0.9
24395840,cilantro,0.85
24395840,green salsa,0.75
24395840,guacamole,0.9
24395840,heirloom blue corn tortilla,0.85
24395840,onion,0.85
24395840,queso fresco,0.8
24395842,green salsa,0.7
24395842,grilled scallion,0.6
24395842,guacamole,0.8
24395842,heirloom blue corn tortilla,0.8
24395842,mesquite grilled lengua,0.9
24395833,charred jalapeno salsa,0.7
24395833,guacamole,0.75
24395833,heirloom blue corn tortilla,0.75
24395833,ribeye,0.8
24395833,scallion,0.6
24395835,blue corn tortilla,0.85
24395835,cherry tomato,0.75
24395835,chipotle sauce,0.65
24395835,guacamole,0.8
24395835,pico de gallo,0.7
24395835,salmon,0.9
26086492,cherry tomato,0.7
26086492,chipotle sauce,0.7
26086492,guacamole,0.8
26086492,heirloom blue corn tortilla,0.8
26086492,pico de gallo,0.7
26086492,salmon,0.9
24395836,blue corn tortilla,0.9
24395836,cilantro,0.75
24395836,guacamole,0.85
24395836,onion,0.8
24395836,salsa molcajete,0.7
24395836,steak,0.9
24395815,mexican coke,0.9
24395894,mineral sparkling water,0.95
24395861,cheese,0.8
24395861,ground beef,0.7
24395861,guacamole,0.5
24395861,jalapenos,0.6
24395861,salsa,0.7
24395861,sour cream,0.6
24395861,tortilla chips,0.9
24395859,beans,0.6
24395859,cheese,0.8
24395859,guacamole,0.5
24395859,jalapeños,0.5
24395859,salsa,0.7
24395859,sour cream,0.5
24395859,tortilla chips,0.9
24395844,cilantro,0.9
24395844,cotija cheese,0.85
24395844,crema,0.75
24395844,heirloom blue corn tortilla,0.9
24395844,onion,0.9
24395844,oyster mushroom,0.9
24395844,salsa macha,0.8
24395856,cilantro,0.7
24395856,cotija cheese,0.6
24395856,crema,0.7
24395856,flour tortilla,0.9
24395856,guacamole,0.8
24395856,mexican rice,0.8
24395856,mozzarella cheese,0.7
24395856,onion,0.7
24395856,oyster mushrooms,0.9
24395856,refried beans,0.8
24395856,salsa macha,0.6
26086491,cilantro,0.9
26086491,cotija cheese,0.9
26086491,crema,0.9
26086491,heirloom blue corn tortilla,0.9
26086491,onion,0.9
26086491,oyster mushroom,0.95
26086491,salsa macha,0.85
24395805,beef,0.9
24395805,cheese,0.85
24395805,cilantro,0.75
24395805,consomme,0.7
24395805,onions,0.8
24395805,quesabirria taco,0.95
24395805,salsa,0.75
24395831,beans,0.8
24395831,consommé,0.7
24395831,quesabirria,0.9
24395831,rice,0.85
24395816,cherry tomato,0.85
24395816,crema,0.8
24395816,flour tortilla,0.95
24395816,guacamole,0.9
24395816,mozzarella cheese,0.95
24395816,pico de gallo,0.85
24395813,beans,0.8
24395813,cilantro,0.7
24395813,flour tortilla,0.9
24395813,onion,0.7
24395813,rice,0.8
24395891,citrus fruits,0.7
24395891,sangria soda,0.9
24395891,soda water,0.8
24395891,sugar,0.6
24395849,cabbage,0.8
24395849,cheese,0.75
24395849,crema,0.7
24395849,flour tortilla,0.95
24395849,guacamole,0.85
24395849,pico de gallo,0.8
24395849,rice,0.85
24395849,shrimp,0.9
24395846,blue corn tortilla,0.9
24395846,cabbage,0.8
24395846,crema,0.8
24395846,pico de gallo,0.85
24395846,shrimp,0.95
24395902,beef,0.7
24395902,broth,0.8
24395902,pepper,0.55
24395902,salt,0.6
24395895,avocado,0.9
24395895,cilantro,0.7
24395895,garlic,0.6
24395895,lime,0.8
24395895,onion,0.7
24395895,salt,0.5
24395895,tomato,0.6
24395901,potatoes,0.85
24395901,salt,0.65
24395901,vegetable oil,0.75
24395904,cilantro,0.65
24395904,jalapeño,0.55
24395904,lime juice,0.6
24395904,onion,0.7
24395904,tomato,0.75
26086504,beans,0.7
26086504,beef tallow flour tortilla,0.7
26086504,crema,0.6
26086504,guacamole,0.8
26086504,new york steak,0.8
26086504,onions,0.9
26086504,pico de gallo,0.8
26086504,rice,0.7
26086504,shrimp,0.8
26086504,sweet peppers,0.9
26086501,beans,0.75
26086501,beef,0.8
26086501,bell peppers,0.85
26086501,crema,0.65
26086501,flour tortilla,0.8
26086501,guacamole,0.75
26086501,onion,0.85
26086501,pico de gallo,0.75
26086501,rice,0.75
26086502,beans,0.75
26086502,bell pepper,0.8
26086502,chicken,0.9
26086502,crema,0.7
26086502,flour tortilla,0.6
26086502,guacamole,0.7
26086502,onion,0.85
26086502,pico de gallo,0.65
26086502,rice,0.75
26086503,beans,0.75
26086503,beef tallow flour tortilla,0.65
26086503,crema,0.7
26086503,guacamole,0.7
26086503,onions,0.8
26086503,peppers,0.8
26086503,pico de gallo,0.7
26086503,rice,0.75
26086503,shrimp,0.9
24395896,beans,0.9
24395896,garlic,0.55
24395896,onion,0.6
24395896,pepper,0.6
24395896,salt,0.7
24395817,rice,0.95
24395884,sprite (glass bottle),0.9
24395878,squirt (glass bottle),0.95
24395806,beans,0.9
24395806,cheese,0.9
24395806,cilantro,0.8
24395806,crema,0.7
24395806,flour tortilla,0.9
24395806,guacamole,0.8
24395806,onion,0.8
24395806,rice,0.9
26086500,beans,0.8
26086500,beef tallow,0.8
26086500,flour tortilla,0.9
26086500,guacamole,0.9
26086500,rice,0.8
26086500,shrimp,0.9
26086500,steak,0.9
24395818,chipotle sauce,0.8
24395818,cotija cheese,0.7
24395818,french fries,0.9
24395818,salsa macha,0.75
24395818,tajin seasoning,0.85
24395865,beef,0.95
24395865,broth,0.9
24395865,cilantro,0.85
24395865,onions,0.9
24395865,salsa,0.7
24395865,tortillas,0.8
24395851,beans,0.8
24395851,cheese,0.65
24395851,chicken,0.7
24395851,guacamole,0.55
24395851,rice,0.75
24395851,salsa,0.6
24395851,sour cream,0.5
25650201,cheese,0.9
25650201,grape,0.8
25650201,mt. tam,0.7
25650201,sourdough,0.8
25650190,asian pear,0.9
25650190,ginger,0.7
25650190,pear brandy,0.8
25650165,bay scallop,0.9
25650165,pomelo,0.7
25650165,tangerine,0.7
25650182,avocado,0.85
25650182,monterey sea lettuce,0.8
25650182,mt. lassen trout,0.9
25650169,chanterelle mushroom,0.85
25650169,dungeness crab,0.9
25650169,rice,0.75
25650168,california white sturgeon caviar,0.9
25650168,cauliflower,0.95
25650168,wild foraged greens,0.8
25650199,heirloom tomatoes,0.8
25650199,thai basil,0.7
